Chemical species: H2 He CO2 SO2
P (bar) | log_H2: -2σ | log_H2: -1σ | log_H2: median | log_H2: +1σ | log_H2: +2σ 
4.32876128e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e+01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e+00 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-01 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-02 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-03 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-04 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-05 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-06 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
8.11130831e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
6.57933225e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
5.33669923e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
4.32876128e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
3.51119173e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.84803587e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
2.31012970e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.87381742e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.51991108e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.23284674e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
1.00000000e-07 -4.99729557 -4.97955621 -4.91883157 -4.79596713 -4.60640286 
